file_name,caption_number,caption
Nightingale in trees.wav,caption_1,The water fall is flowing in the distance as song birds sing.
Chainsaw with Bobcat idling and tree bits falling 080320.wav,caption_1,An electric powered weed whacker is revved up and then used to cut grass.
Scratching polystyrene.wav,caption_1,"Something repeatedly scraping wood, followed by something chipping away at wood."
Dvd cover open and closing.wav,caption_1,Eggs are being broken into a glass bowl.
plastic wobble 06.wav,caption_1,"A thin sheet of metal is shaken, which causes funny noises."
stepsmuseum3.wav,caption_1,Low whooshing and quiet conversation occurs followed by some scraping
Cligno.wav,caption_1,A loud hum followed by a car signalling device as some plastic object being put in a spot.
04-Osterport_Platform_S-Train_Arrival.wav,caption_1,The large motor vehicle drones as it approaches is followed by high pitched whistling.
whisperingsecret.wav,caption_1,A man is whispering to himself very quietly.
motor_fiat_147.wav,caption_1,A moped being idle with its engine running.
water running sink Recording 1.wav,caption_1,A person washes her hands then tears a paper towel to dry them.
morning_street.wav,caption_1,Several vehicles driving by on a busy road.
motor run.wav,caption_1,A machine ran in a factory while a worker is watching over it until it stops.
Sweeping_Fx.wav,caption_1,A person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands.
Scissors and cutting through paper.wav,caption_1,"I was flipping through papers at different times, fast and slow."
130102_Dishwasher.wav,caption_1,The water falls consistently into a reservoir that is there already.
mangabey03.wav,caption_1,birds chirping to one another while small animals call out in the background.
ambient_rain_gutter_crickets_car_02.wav,caption_1,"As traffic steadily pass by, a persistent knocking occurs."
je_carongravel.wav,caption_1,"An engine accelerates travelling through gravel, slows down, and speeds up again."
Julie_Garda.wav,caption_1,"Waves coming ashore, a clock bell ringing the hour, then a child laughs."
Ambience Coffee Shop 1 .wav,caption_1,Groups of people are talking in a noisy setting.
Kicking Pile of Bottles and Cans.wav,caption_1,Some dishes and pans are moving around and hitting each other.
Sheep.wav,caption_1,A sheep is making loud noises while birds are chirping in the background.
vertrek2.wav,caption_1,A train comes near but leaves without stopping as people talk in the background.
Ocean Waves of Norfolk.wav,caption_1,People converse as cars move back and forth in an indoor garage
PhoebeBackyardMarch6th2014.wav,caption_1,"Multiple birds vocalizing, many at regular intervals, with some small background noise."
Erny vs Deadman8.wav,caption_1,"A man is speaking, and his voice echoes."
unknown feedback.wav,caption_1,"Followed by two loud horn blasts, a loud horn blast."
creek-Montseny.wav,caption_1,Water runs down in a creek at a high velocity.
Copper cylinder sound.wav,caption_1,"Something hits a metal surface intensely, then decreases to a type a light beat."
Message3.wav,caption_1,A machine pulsates rapidly emitting an electric whine running and pausing intermittently
A wet and cold winter afternoon at Cholsey.wav,caption_1,A truck quietly idling then it starts up and drives very noisily away.
Fountain 1828.wav,caption_1,Water is spraying going from a slow to a quick pace periodically.
Rattling and shaking.wav,caption_1,"A can is shaken, causing a rattle of the rocks inside."
Metal coat hanger on steel pole.wav,caption_1,A tool is scraping against a metal object.
Frogs in Creek 2.wav,caption_1,A car pulls up in the dark as frog croak in the swamp.
capodanno_2010_002.wav,caption_1,"repetitive, slightly distant banging with machinery in the distance."
Dowland_Lachrymae_belFischerhude1.wav,caption_1,Loud ringing electronic music mixed with high pitched squealing notes.
bacon-frying.wav,caption_1,water rushing from a small waterfall into a stream.
ReefClub.wav,caption_1,A large body of water splashes against the shore of a coastline.
Calm Morning Outdoor Ambience.wav,caption_1,a large amount of birds are chirping and singing
Kyoto-Zoo.wav,caption_1,"People talk while papers are shuffled and beeps are emitted, followed by some footsteps."
Ride between two stations on Paris Metro Line 10.wav,caption_1,A large transportation machine is approaching and slowly coming to a stop.
Cloths wearing.wav,caption_1,A bag is opened up and the contents are being looked through.
getting some ice from a bucket in the freezer.wav,caption_1,Creaking is followed by thumping as an object is set down while birds chirp in the distance
"Christmas lights, bulbs clinking, light handling.wav",caption_1,Rocks are being moved from one position to the next.
Jackhammer;close .wav,caption_1,"In the foreground, a very loud jackhammer stops once, resumes and fades at the end."
Cruzamento_barulhento.wav,caption_1,A large truck idles then begins to accelerate away.
Misc_bird_calls_distant_light_traffic.wav,caption_1,Something cracks several times and then stops while birds chirp.
Squeaky chair.wav,caption_1,A finger rubbing and squeaking repetitively against a hard surface.
PS3F_FOZ_centro_restaurante_bufet 6rs-meiodia.wav,caption_1,"Light, indistinct chatter of many people while dishes and silverware click together randomly."
Berlin Holocaust memorial walk 111224.wav,caption_1,A person is walking around a vehicle as it drives past them.
md1trk12.wav,caption_1,Echoing is present due to the noisy conversation.
luffy_wind3.wav,caption_1,The person turns on the fan and turns it off.
Remis of 104589__Donalfonso__Vibrating_alert-1_#2.wav,caption_1,A phone is vibrating in a repeating pattern of three vibrations with one single beep in the middle.
Sheeheep.wav,caption_1,A bunch of sheep are making sounds repeatedly.
Australian morning birds.wav,caption_1,A bird howls and a similar bird responds from a distance.
Summer evening near a small lake.wav,caption_1,A relatively quiet outdoor setting with small general sounds in the background
soundnumber DOG41000% dedicatedtoola3hairislong.wav,caption_1,People are singing in the background to synthesized music.
glassmeow.wav,caption_1,A loud squealing occurs and stops and the squealing comes back
Snow Walking Quiet.wav,caption_1,Someone walks quickly over dirt and twigs and then slows down.
tea_stir.wav,caption_1,Metal spoon stirring inside of a glass coffee cup.
Handling Bottle.wav,caption_1,"A man speaks briefly, then something is being filed and sharpened."
MopRally.wav,caption_1,A man is giving a speech in the background while someone is mixing something.
Laptop_Shut &amp; Open.wav,caption_1,Many people are talking causing an echo in the building.
Small Aircraft Katana DV20 - outside.wav,caption_1,The propeller is running at a fairly consistent speed and volume.
Breathing Man Machine 2.wav,caption_1,"A machine running, metal striking metal and repeating commotion"
SoS_SpookySounds_Bubbling01.wav,caption_1,Wind is blowing through water as it trickles while flowing.
glass-bowl-ring.wav,caption_1,A solid object is continuously given a hollow tapping
20070628.plane.wav,caption_1,Insects shriek shrilly as a commercial jet flies overhead.
bees buzzing.wav,caption_1,"A rooster crows, papers are shuffled, a person steps heavily, and then a man clears his throat."
"Foxes, West Ham Cemetary 2.3.09 (high pass).wav",caption_1,A small animal calls out to the other animals outside.
Vitesses.wav,caption_1,Vegetables are being cut with a metal knife on a hard surface.
cat grumping.wav,caption_1,A small child calls out several times for its mother.
toy rattle 1.wav,caption_1,A fishing reel is wound up and pounded against a table.
fs_brokenMixer302-3.wav,caption_1,"While a motor is running, a metal object is dropped into a container."
Pistol Cocking sounds.wav,caption_1,"A tool clicks periodically, every few seconds, while it is opening up."
fridge_back.wav,caption_1,The engine of a machine hums continuously then lowers in the pitch
squirrel chatter w city.wav,caption_1,"Loud birds sounding off, twittering, as light bird sounds in background, light traffic."
Juice Box Shacke.wav,caption_1,Intermittent shaking   of loose objects in a bag.
Door Creak Squeal.wav,caption_1,A door loudly creaks open and then closes repeatedly.
DigginginToilet.wav,caption_1,A container of water was being sloshed around.
distant fest noz.wav,caption_1,Distant music playing with some singing and then at the end a lighter is being struck.
subway soundscape final mixdown.wav,caption_1,"Water softly runs down and drips, while a siren blares in the background and fades into a low buzzing sound."
Rain 01 091012.wav,caption_1,"Downpour is consistently falling, gets louder over time, and decreases toward the end."
Cathedral of Astorga.wav,caption_1,A man is speaking over a loudspeaker with a bell tolling in the background.
morning_birds.wav,caption_1,Seagulls making  noises while waves are crashing against rocks on a beach.
Boat Passing By (No Processing).wav,caption_1,"Heavy winds and water splashes continue with light conversation at a distance, and then a man coughs."
Bees.wav,caption_1,Bees drone noisily while a sheep bleats in the distance
Trams.wav,caption_1,A train chugs through the forest while a river runs and bird chirp.
140820103thunder.wav,caption_1,Thunder booms repeatedly causing echoes that fade in and out
Paradecrowdsound.wav,caption_1,"A horn is blown, with crowd cheering, followed by music from bagpipes, an announcement, another horn blast and shouting."
Chalk Writing - Fast.wav,caption_1,A person writes furiously on a chalk blackboard.
Shower faucet.wav,caption_1,Faucet water runs and ten stops and drips before running again.
sink run1.wav,caption_1,Water flows down the drain until the faucet is turned off.
Pajaro Pucallpa.wav,caption_1,"As birds tweet from afar, a nearby bird repeats a chirping and stopping pattern."
rumble metal.wav,caption_1,"Across a surface, a metal container is being rolled."
A loose nail on the niger riverboat&#39;s engine.wav,caption_1,an engine idles then begins revving up at a quick pace
Atmos morning at the dam magpies &amp; other birds.wav,caption_1,A bird is chirping in response to someone in a park using a machine to make a bird call.
